forecast_time,device_id,solar_pv
2022-01-31 13:00:00,customer_1,73.25831559091752
2022-01-31 13:00:00,customer_2,75.412368183418
2022-01-31 13:30:00,customer_1,71.59907616626698
2022-01-31 13:30:00,customer_2,72.66098211910507
2022-01-31 14:00:00,customer_2,67.0618698522362
2022-01-31 14:00:00,customer_1,66.92291771250349
2022-01-31 14:30:00,customer_1,57.421948942096336
2022-01-31 14:30:00,customer_2,60.68527802233664
2022-01-31 15:00:00,customer_2,55.87888742317735
2022-01-31 15:00:00,customer_1,57.0910913291643
2022-01-31 15:30:00,customer_1,48.79093792110665
2022-01-31 15:30:00,customer_2,48.79093792110665
2022-01-31 16:00:00,customer_2,39.040717829650106
2022-01-31 16:00:00,customer_1,39.63816393566338
2022-01-31 16:30:00,customer_1,26.02770249709739
2022-01-31 16:30:00,customer_2,25.776241868364032
2022-01-31 17:00:00,customer_1,8.292152373383432
2022-01-31 17:00:00,customer_2,8.441661345536916
2022-01-31 17:30:00,customer_1,0.0
2022-01-31 17:30:00,customer_2,0.0
2022-01-31 18:00:00,customer_2,0.0
2022-01-31 18:00:00,customer_1,0.0
2022-01-31 18:30:00,customer_1,0.0
2022-01-31 18:30:00,customer_2,0.0
2022-01-31 19:00:00,customer_2,0.0
2022-01-31 19:00:00,customer_1,0.0
2022-01-31 19:30:00,customer_1,0.0
2022-01-31 19:30:00,customer_2,0.0
2022-01-31 20:00:00,customer_1,0.0
2022-01-31 20:00:00,customer_2,0.0
2022-01-31 20:30:00,customer_2,0.0
2022-01-31 20:30:00,customer_1,0.0
2022-01-31 21:00:00,customer_2,0.0
2022-01-31 21:00:00,customer_1,0.0
2022-01-31 21:30:00,customer_1,0.0
2022-01-31 21:30:00,customer_2,0.0
2022-01-31 22:00:00,customer_1,0.0
2022-01-31 22:00:00,customer_2,0.0
2022-01-31 22:30:00,customer_2,0.0
2022-01-31 22:30:00,customer_1,0.0
2022-01-31 23:00:00,customer_2,0.0
2022-01-31 23:00:00,customer_1,0.0
2022-01-31 23:30:00,customer_1,0.0
2022-01-31 23:30:00,customer_2,0.0
2022-02-01 00:00:00,customer_2,0.0
2022-02-01 00:00:00,customer_1,0.0
2022-02-01 00:30:00,customer_2,0.0
2022-02-01 00:30:00,customer_1,0.0
2022-02-01 01:00:00,customer_2,0.0
2022-02-01 01:00:00,customer_1,0.0
2022-02-01 01:30:00,customer_1,0.0
2022-02-01 01:30:00,customer_2,0.0
2022-02-01 02:00:00,customer_1,0.0
2022-02-01 02:00:00,customer_2,0.0
2022-02-01 02:30:00,customer_1,0.0
2022-02-01 02:30:00,customer_2,0.0
2022-02-01 03:00:00,customer_1,0.0
2022-02-01 03:00:00,customer_2,0.0
2022-02-01 03:30:00,customer_2,0.0
2022-02-01 03:30:00,customer_1,0.0
2022-02-01 04:00:00,customer_2,0.0
2022-02-01 04:00:00,customer_1,0.0
2022-02-01 04:30:00,customer_1,0.0
2022-02-01 04:30:00,customer_2,0.0
2022-02-01 05:00:00,customer_1,0.0
2022-02-01 05:00:00,customer_2,0.0
2022-02-01 05:30:00,customer_1,0.0
2022-02-01 05:30:00,customer_2,0.0
2022-02-01 06:00:00,customer_1,0.0
2022-02-01 06:00:00,customer_2,0.0
2022-02-01 06:30:00,customer_2,0.0
2022-02-01 06:30:00,customer_1,0.0
2022-02-01 07:00:00,customer_2,0.0
2022-02-01 07:00:00,customer_1,0.0
2022-02-01 07:30:00,customer_2,4.106200256498953
2022-02-01 07:30:00,customer_1,4.106200256498953
2022-02-01 08:00:00,customer_2,22.05283521156551
2022-02-01 08:00:00,customer_1,22.22298202462216
2022-02-01 08:30:00,customer_2,33.526326408485744
2022-02-01 08:30:00,customer_1,34.254853460798266
2022-02-01 09:00:00,customer_2,44.57385552420861
2022-02-01 09:00:00,customer_1,44.57385552420861
2022-02-01 09:30:00,customer_1,55.602535874214034
2022-02-01 09:30:00,customer_2,54.723598698331415
2022-02-01 10:00:00,customer_2,60.586735229795366
2022-02-01 10:00:00,customer_1,60.586735229795366
2022-02-01 10:30:00,customer_1,64.83308923005745
2022-02-01 10:30:00,customer_2,66.52055179191743
2022-02-01 11:00:00,customer_1,71.28804869685655
2022-02-01 11:00:00,customer_2,71.28804869685655
2022-02-01 11:30:00,customer_2,74.02958693808469
2022-02-01 11:30:00,customer_1,74.02958693808469
2022-02-01 12:00:00,customer_2,75.25014460642456
2022-02-01 12:00:00,customer_1,74.32346803902037
2022-02-01 12:30:00,customer_1,73.58753977657558
2022-02-01 12:30:00,customer_2,73.81973295418504
2022-02-01 13:00:00,customer_1,73.71706171228435
2022-02-01 13:00:00,customer_2,75.57306878372563
2022-02-01 13:30:00,customer_1,58.79696717681415
2022-02-01 13:30:00,customer_2,74.17557999489087
2022-02-01 14:00:00,customer_1,53.71091128936462
2022-02-01 14:00:00,customer_2,36.58849430956132
2022-02-01 14:30:00,customer_2,64.08209264681231
2022-02-01 14:30:00,customer_1,45.07813072215008
2022-02-01 15:00:00,customer_2,32.603900665221154
2022-02-01 15:00:00,customer_1,27.7539539424738
2022-02-01 15:30:00,customer_1,23.89299209082299
2022-02-01 15:30:00,customer_2,23.89299209082299
2022-02-01 16:00:00,customer_2,37.30418043534381
2022-02-01 16:00:00,customer_1,37.30418043534381
